Time,IronAvgP,SteelAvgP
2019-10-22T13:18:16-04:00,1513,3626
2019-10-22T13:28:07-04:00,1513,3626
2019-10-22T13:38:14-04:00,1497,3626
2019-10-22T13:48:04-04:00,1497,3625
2019-10-22T13:58:20-04:00,1497,3625
2019-10-22T14:08:20-04:00,1478,3626
2019-10-22T18:48:00-04:00,1512,3626
2019-10-22T19:26:26-04:00,1033,3626
2019-10-22T19:36:33-04:00,1316,3626
2019-10-22T19:46:38-04:00,1258,3626
2019-10-22T19:56:30-04:00,1270,3625
2019-10-22T22:46:23-04:00,1450,3627
2019-10-22T22:56:24-04:00,1550,3565
2019-10-23T08:11:39-04:00,1335,3613
2019-10-23T08:30:19-04:00,1546,3582
2019-10-23T08:40:17-04:00,1388,3618
2019-10-23T08:50:20-04:00,1366,3618
2019-10-23T09:00:26-04:00,1366,3611
2019-10-23T09:10:08-04:00,1366,3601
2019-10-23T09:20:16-04:00,1366,3617
2019-10-23T09:30:14-04:00,1366,3606
2019-10-23T09:40:25-04:00,1519,3620
2019-10-23T09:50:17-04:00,1519,3589
2019-10-23T10:00:14-04:00,1277,3567
2019-10-23T10:10:19-04:00,1277,3555
2019-10-23T10:20:18-04:00,1277,3436
2019-10-23T10:30:19-04:00,1142,3597
2019-10-23T10:40:14-04:00,1142,3597
2019-10-23T10:50:24-04:00,1117,3597
2019-10-23T11:00:15-04:00,1571,3598
2019-10-23T11:10:12-04:00,1571,3598
2019-10-23T11:20:15-04:00,1221,3598
2019-10-23T11:30:21-04:00,1221,3598
2019-10-23T11:40:17-04:00,1221,3598
2019-10-23T11:50:14-04:00,1067,3597
2019-10-23T12:00:15-04:00,1542,3565
2019-10-23T12:10:12-04:00,1576,3545
2019-10-23T12:20:16-04:00,1582,3604
2019-10-23T12:30:10-04:00,1576,3598
2019-10-23T12:40:15-04:00,1379,3598
2019-10-23T12:50:23-04:00,1081,3596
2019-10-23T13:00:18-04:00,1113,3655
2019-10-23T13:10:15-04:00,1113,3616
2019-10-23T13:20:17-04:00,1499,3518
2019-10-23T13:30:15-04:00,1499,3571
2019-10-23T13:40:20-04:00,1499,3358
2019-10-23T13:50:13-04:00,1499,3598
2019-10-23T14:00:16-04:00,1499,3556
2019-10-23T14:10:24-04:00,1499,3553
2019-10-23T14:20:20-04:00,1499,3551
2019-10-23T14:30:20-04:00,1148,3518
2019-10-23T14:40:11-04:00,1148,3547
2019-10-23T14:50:14-04:00,1599,3547
2019-10-23T15:00:16-04:00,1599,3549
2019-10-23T15:10:12-04:00,1599,3550
2019-10-23T15:20:16-04:00,1575,3550
2019-10-23T15:30:17-04:00,1352,3556
2019-10-23T15:40:20-04:00,1352,3556
2019-10-23T15:50:20-04:00,1435,3473
2019-10-23T16:00:19-04:00,1435,3600
2019-10-23T16:10:20-04:00,1435,3623
2019-10-23T16:20:24-04:00,1436,3607
2019-10-23T16:30:17-04:00,1436,3607
2019-10-23T16:40:16-04:00,1436,3602
2019-10-23T16:50:25-04:00,1561,3602
2019-10-23T17:00:19-04:00,1592,3600
2019-10-23T17:10:22-04:00,1592,3600
2019-10-23T17:20:15-04:00,1592,3600
2019-10-23T17:30:12-04:00,1592,3395
2019-10-23T17:40:16-04:00,1592,3546
2019-10-23T17:50:22-04:00,1592,3585
2019-10-23T18:00:20-04:00,1592,3550
2019-10-23T18:10:22-04:00,1592,3572
2019-10-23T18:20:11-04:00,1265,3593
2019-10-23T18:30:26-04:00,1175,3596
2019-10-23T18:40:16-04:00,1458,3600
2019-10-23T18:50:10-04:00,1458,3595
2019-10-23T19:00:18-04:00,1458,3613
2019-10-23T19:10:21-04:00,1529,3614
2019-10-23T19:20:04-04:00,1529,3614
2019-10-23T19:30:20-04:00,1529,3614
2019-10-23T19:40:15-04:00,1529,3614
2019-10-23T19:50:15-04:00,1586,3574
2019-10-23T20:00:14-04:00,0,3525
2019-10-23T20:10:17-04:00,1445,3608
2019-10-23T20:20:12-04:00,1170,3616
2019-10-23T20:30:25-04:00,1072,3617
2019-10-23T20:40:20-04:00,1589,3619
2019-10-23T20:50:12-04:00,1590,3619
2019-10-23T21:00:22-04:00,1590,3619
2019-10-23T21:10:15-04:00,1590,3646
2019-10-23T21:20:10-04:00,1590,0
2019-10-23T21:30:24-04:00,1590,3649
2019-10-23T21:40:20-04:00,1590,4071
2019-10-23T21:50:15-04:00,1590,3982
2019-10-23T22:00:18-04:00,1590,3933
2019-10-23T22:10:18-04:00,1590,4037
2019-10-23T22:20:07-04:00,1584,4099
2019-10-23T22:30:14-04:00,1583,4570
2019-10-23T22:40:12-04:00,1583,4919
2019-10-23T22:50:20-04:00,1190,4925
2019-10-23T23:00:19-04:00,1076,4945
2019-10-23T23:10:16-04:00,1039,4913
2019-10-23T23:20:12-04:00,1267,4900
2019-10-23T23:30:21-04:00,1044,4866
2019-10-23T23:40:19-04:00,1564,4800
2019-10-23T23:50:16-04:00,1576,4700
2019-10-24T00:00:23-04:00,1574,4732
2019-10-24T00:10:25-04:00,1273,4707
2019-10-24T00:20:30-04:00,1477,4646
2019-10-24T00:30:10-04:00,1477,4353
2019-10-24T00:40:22-04:00,1577,4373
2019-10-24T00:50:23-04:00,1577,3986
2019-10-24T01:00:07-04:00,1310,4338
2019-10-24T01:10:15-04:00,1310,4305
2019-10-24T01:20:21-04:00,1403,4250
2019-10-24T01:30:19-04:00,1403,4250
2019-10-24T01:40:21-04:00,1589,4275
2019-10-24T01:50:21-04:00,1589,4282
2019-10-24T02:00:17-04:00,1590,4292
2019-10-24T02:10:23-04:00,1590,4295
2019-10-24T02:20:15-04:00,1590,4426
2019-10-24T02:30:10-04:00,1590,4365
2019-10-24T02:40:20-04:00,1256,4354
2019-10-24T02:50:17-04:00,1256,4354
2019-10-24T03:00:05-04:00,1256,4354
2019-10-24T03:10:22-04:00,1256,4253
2019-10-24T03:20:15-04:00,1446,4253
2019-10-24T03:30:21-04:00,1446,3730
2019-10-24T03:40:13-04:00,1446,3745
2019-10-24T03:50:15-04:00,1446,4403
2019-10-24T04:00:20-04:00,1469,4426
2019-10-24T04:10:12-04:00,1469,4558
2019-10-24T04:20:19-04:00,1215,4662
2019-10-24T04:30:21-04:00,1600,4666
2019-10-24T04:40:21-04:00,1600,4561
2019-10-24T04:50:12-04:00,1600,4502
2019-10-24T05:00:20-04:00,1600,4500
2019-10-24T05:10:10-04:00,1600,4500
2019-10-24T05:20:09-04:00,1298,5599
2019-10-24T05:30:17-04:00,1298,5599
2019-10-24T05:40:17-04:00,1298,5049
2019-10-24T05:50:22-04:00,1298,4774
2019-10-24T06:00:23-04:00,1298,4421
2019-10-24T06:10:18-04:00,1298,4403
2019-10-24T06:20:15-04:00,1298,4394
2019-10-24T06:30:23-04:00,1585,4399
2019-10-24T06:40:22-04:00,1300,4169
2019-10-24T06:50:11-04:00,1300,4238
2019-10-24T07:00:14-04:00,1300,4251
2019-10-24T07:10:18-04:00,1300,4048
2019-10-24T07:20:17-04:00,1358,4182
2019-10-24T07:30:19-04:00,1548,4182
2019-10-24T07:40:13-04:00,1548,4241
2019-10-24T07:50:15-04:00,1548,4346
2019-10-24T08:00:19-04:00,1548,4353
2019-10-24T08:10:28-04:00,1548,4307
2019-10-24T08:20:16-04:00,1573,4340
2019-10-24T08:30:25-04:00,1407,4220
2019-10-24T08:40:19-04:00,1407,3987
2019-10-24T08:50:21-04:00,1258,4242
2019-10-24T09:00:19-04:00,1214,4164
2019-10-24T09:10:18-04:00,1214,4351
2019-10-24T09:20:18-04:00,1214,4353
2019-10-24T09:30:21-04:00,1482,4354
2019-10-24T09:40:25-04:00,1360,4344
2019-10-24T09:50:22-04:00,1090,4341
2019-10-24T10:00:10-04:00,1090,4350
2019-10-24T22:42:11-04:00,1431,4355
2019-10-24T22:52:06-04:00,1493,4376
2019-10-24T23:02:09-04:00,1493,5383
2019-10-24T23:12:05-04:00,1493,3966
2019-10-24T23:22:10-04:00,1589,4053
2019-10-24T23:32:16-04:00,1589,4386
2019-10-24T23:42:11-04:00,1591,4385
2019-10-24T23:52:18-04:00,1591,4369
2019-10-25T00:02:10-04:00,1597,4415
2019-10-25T00:12:05-04:00,1597,4467
2019-10-25T00:22:06-04:00,1597,4477
2019-10-25T00:32:11-04:00,1589,4478
2019-10-25T00:42:07-04:00,1589,4493
2019-10-25T00:52:09-04:00,1589,4478
2019-10-25T01:02:06-04:00,1598,4478
2019-10-25T01:12:03-04:00,1520,4480
2019-10-25T01:22:13-04:00,1520,4470
2019-10-25T01:32:04-04:00,1520,4428
2019-10-25T01:42:09-04:00,1546,3976
2019-10-25T01:52:09-04:00,1546,4210
2019-10-25T02:02:11-04:00,1594,4292
2019-10-25T02:12:07-04:00,1594,4299
2019-10-25T02:22:06-04:00,1594,4293
2019-10-25T02:32:20-04:00,1317,3744
2019-10-25T02:42:13-04:00,1317,4077
2019-10-25T02:52:19-04:00,1441,4062
2019-10-25T03:02:07-04:00,1441,4141
2019-10-25T03:12:21-04:00,1441,4141
2019-10-25T03:22:13-04:00,1441,4094
2019-10-25T03:32:05-04:00,1441,4063
2019-10-25T03:42:00-04:00,1441,4420
2019-10-25T03:52:12-04:00,1441,4153
2019-10-25T04:02:06-04:00,1376,4299
2019-10-25T04:12:10-04:00,1376,4358
2019-10-25T04:22:09-04:00,1376,4354
2019-10-25T04:32:19-04:00,1598,4427
2019-10-25T04:42:06-04:00,1598,4452
2019-10-25T04:52:10-04:00,1582,4463
2019-10-25T05:02:06-04:00,1582,4468
2019-10-25T05:12:19-04:00,1582,4476
2019-10-25T05:22:04-04:00,1582,4476
2019-10-25T05:32:02-04:00,1582,4476
2019-10-25T05:42:04-04:00,1582,4440
2019-10-25T05:52:08-04:00,1596,4781
2019-10-25T06:02:10-04:00,1596,3750
2019-10-25T06:12:13-04:00,1596,3816
2019-10-25T06:22:15-04:00,1596,4324
2019-10-25T06:32:17-04:00,1596,4327
2019-10-25T06:42:14-04:00,1596,4442
2019-10-25T06:52:10-04:00,1596,4460
2019-10-25T07:02:10-04:00,1596,4468
2019-10-25T07:12:21-04:00,1596,4468
2019-10-25T07:22:15-04:00,1596,4454
2019-10-25T07:32:13-04:00,1596,4039
2019-10-25T07:42:13-04:00,1596,3618
2019-10-25T07:52:08-04:00,1596,4054
2019-10-25T08:02:08-04:00,1596,4251
2019-10-25T08:12:08-04:00,1596,4464
2019-10-25T08:22:08-04:00,1596,4198
2019-10-25T08:32:17-04:00,1594,4304
2019-10-25T08:42:19-04:00,1594,4349
2019-10-25T08:52:04-04:00,1594,4350
2019-10-25T09:02:09-04:00,1594,4393
2019-10-25T09:12:10-04:00,1593,4288
2019-10-25T09:22:09-04:00,1593,4379
2019-10-25T09:32:20-04:00,1599,4393
2019-10-25T09:42:09-04:00,1599,4408
2019-10-25T09:52:18-04:00,1510,4401
2019-10-25T10:02:09-04:00,1510,4400
2019-10-25T10:12:10-04:00,1579,4399
2019-10-25T10:22:15-04:00,1497,4398
2019-10-25T10:32:05-04:00,1501,4389
2019-10-25T10:42:11-04:00,1573,4389
2019-10-25T10:52:09-04:00,1285,4390
2019-10-25T11:02:13-04:00,1290,4390
2019-10-25T11:12:03-04:00,1587,4390
2019-10-25T11:22:06-04:00,1587,4390
2019-10-25T11:32:15-04:00,1587,4373
2019-10-25T11:42:10-04:00,1562,4351
2019-10-25T11:52:10-04:00,1562,4349
2019-10-25T12:02:05-04:00,1554,4038
2019-10-25T12:12:04-04:00,1271,4333
2019-10-25T12:22:08-04:00,1271,4376
2019-10-25T12:32:12-04:00,1466,4396
2019-10-25T12:42:11-04:00,1466,4485
2019-10-25T12:52:10-04:00,1466,4229
2019-10-25T13:02:06-04:00,1465,4200
2019-10-25T13:12:06-04:00,1465,4199
2019-10-25T13:22:12-04:00,1465,4199
2019-10-25T13:32:05-04:00,1465,3893
2019-10-25T13:42:05-04:00,1461,4190
2019-10-25T13:52:09-04:00,1406,4858
2019-10-25T14:02:14-04:00,1406,4618
2019-10-25T14:12:16-04:00,1406,4226
2019-10-25T14:22:09-04:00,1406,4199
2019-10-25T14:32:08-04:00,1374,4033
2019-10-25T14:42:09-04:00,1393,3796
2019-10-25T14:52:10-04:00,1393,3796
2019-10-25T15:02:05-04:00,1268,3847
2019-10-25T15:12:09-04:00,1250,3930
2019-10-25T15:22:09-04:00,1250,3915
2019-10-25T15:32:22-04:00,1250,3938
2019-10-25T15:42:04-04:00,1250,3970
2019-10-25T15:52:12-04:00,1250,3973
2019-10-25T16:02:11-04:00,1250,3995
2019-10-25T16:12:13-04:00,1260,3976
2019-10-25T16:22:09-04:00,1278,3970
2019-10-25T16:32:08-04:00,1278,3921
2019-10-25T16:42:08-04:00,1278,3939
2019-10-25T16:52:13-04:00,1449,3939
2019-10-25T17:02:09-04:00,1449,3707
2019-10-25T17:12:15-04:00,1449,3840
2019-10-25T17:22:12-04:00,1350,3959
2019-10-25T17:32:14-04:00,1350,3573
2019-10-25T17:42:14-04:00,1382,3590
2019-10-25T17:52:11-04:00,1382,3600
2019-10-25T18:02:13-04:00,1379,3600
2019-10-25T18:12:08-04:00,1379,3600
2019-10-25T18:22:10-04:00,1263,3600
2019-10-25T18:32:13-04:00,1243,3572
2019-10-25T18:42:13-04:00,1243,3600
2019-10-25T18:52:11-04:00,1243,3960
2019-10-25T19:02:15-04:00,1345,3970
2019-10-25T19:12:12-04:00,1369,3972
2019-10-25T19:22:01-04:00,1369,3961
2019-10-25T19:32:06-04:00,1337,3806
2019-10-25T19:42:05-04:00,1020,3939
2019-10-25T19:52:05-04:00,1020,4133
2019-10-25T20:01:58-04:00,0,4069
2019-10-25T20:12:07-04:00,1020,3981
2019-10-25T20:22:09-04:00,1497,3975
2019-10-25T20:32:04-04:00,1497,4290
2019-10-26T01:16:19-04:00,2781,4290
2019-10-26T12:15:41-04:00,2320,4298
2019-10-26T12:25:50-04:00,2320,5224
2019-10-26T12:35:48-04:00,2320,4428
2019-10-26T12:45:51-04:00,2381,0
2019-10-26T12:55:49-04:00,2381,4293
2019-10-26T13:05:50-04:00,2373,3983
2019-10-26T13:15:54-04:00,1917,4429
2019-10-26T13:25:47-04:00,2073,4481
2019-10-26T13:35:54-04:00,2073,4751
2019-10-26T13:45:54-04:00,2073,4633
2019-10-26T13:55:47-04:00,2366,4617
2019-10-26T14:05:45-04:00,2366,4609
2019-10-26T14:15:54-04:00,1812,4584
2019-10-26T14:25:53-04:00,2309,4568
2019-10-26T14:35:45-04:00,2309,4543
2019-10-26T14:45:54-04:00,2309,4407
2019-10-26T14:55:50-04:00,1947,4048
2019-10-26T15:05:51-04:00,1913,4468
2019-10-26T15:15:55-04:00,1913,4493
2019-10-26T15:25:56-04:00,1913,4493
2019-10-26T15:35:47-04:00,1913,4141
2019-10-26T15:45:57-04:00,1913,4485
2019-10-26T15:55:43-04:00,1913,4357
2019-10-26T16:06:00-04:00,2316,4381
2019-10-26T16:15:52-04:00,2316,4490
2019-10-26T16:25:53-04:00,2316,4106
2019-10-26T16:35:49-04:00,2316,4482
2019-10-26T16:45:42-04:00,2374,4483
2019-10-26T16:55:54-04:00,2374,4483
2019-10-26T17:05:51-04:00,2374,4460
2019-10-26T17:15:49-04:00,1861,4375
2019-10-26T17:25:49-04:00,1861,4439
2019-10-26T17:35:49-04:00,1861,4439
2019-10-26T17:46:02-04:00,1625,4441
2019-10-26T17:55:50-04:00,1625,4441
2019-10-26T18:05:52-04:00,1319,4358
2019-10-26T18:15:55-04:00,1319,4418
2019-10-26T18:25:43-04:00,1319,4418
2019-10-26T18:35:49-04:00,1319,4347
2019-10-26T18:45:50-04:00,1319,4311
2019-10-26T18:55:47-04:00,1256,4172
2019-10-26T19:05:57-04:00,1281,4172
2019-10-26T19:15:48-04:00,1634,4182
2019-10-26T19:25:51-04:00,1634,4249
2019-10-26T19:35:56-04:00,1634,4283
2019-10-26T19:45:54-04:00,1634,4292
2019-10-26T19:55:57-04:00,1815,4291
2019-10-26T20:05:47-04:00,1815,3873
2019-10-26T20:19:33-04:00,1806,3873
2019-10-26T20:29:26-04:00,1806,3720
2019-10-26T20:39:24-04:00,1772,4006
2019-10-26T20:49:23-04:00,1772,3793
2019-10-26T20:59:25-04:00,1254,3603
2019-10-26T21:09:31-04:00,1459,4000
2019-10-26T21:19:25-04:00,1459,3800
2019-10-26T21:29:24-04:00,1459,4223
2019-10-26T21:39:24-04:00,1459,4101
2019-10-26T21:49:31-04:00,1417,4184
2019-10-26T21:59:16-04:00,2062,4179
2019-10-26T22:09:24-04:00,2062,4103
2019-10-26T22:19:22-04:00,2062,4184
2019-10-26T22:29:24-04:00,2186,4188
2019-10-26T22:39:27-04:00,2186,4188
2019-10-26T22:49:26-04:00,2186,4166
2019-10-26T22:59:26-04:00,2111,4242
2019-10-26T23:09:28-04:00,2111,4161
2019-10-26T23:19:25-04:00,2102,4072
2019-10-26T23:29:26-04:00,2102,4186
2019-10-26T23:39:24-04:00,2102,4187
2019-10-26T23:49:26-04:00,2102,4206
2019-10-26T23:59:21-04:00,2102,4143
2019-10-27T00:09:22-04:00,2102,4122
2019-10-27T00:19:22-04:00,2102,4075
2019-10-27T00:29:22-04:00,2089,3580
2019-10-27T00:39:19-04:00,2089,3580
2019-10-27T00:49:28-04:00,2089,3909
2019-10-27T00:59:16-04:00,2089,3991
2019-10-27T01:17:45-04:00,2184,3991
2019-10-27T01:27:42-04:00,2184,4037
2019-10-27T01:37:45-04:00,2184,3885
2019-10-27T01:47:51-04:00,2188,3953
2019-10-27T01:57:46-04:00,1857,4044
2019-10-27T02:07:37-04:00,1857,4036
2019-10-27T02:17:47-04:00,1313,4022
2019-10-27T02:27:54-04:00,1313,4045
2019-10-27T02:37:45-04:00,1313,4048
2019-10-27T02:47:49-04:00,1382,3813
2019-10-27T02:57:43-04:00,1382,4038
2019-10-27T03:07:53-04:00,2179,4038
2019-10-27T08:44:06-04:00,2111,3903
2019-10-27T08:54:18-04:00,2111,3961
2019-10-27T09:04:22-04:00,2111,4037
2019-10-27T09:14:12-04:00,2038,1057
2019-10-27T09:24:17-04:00,1997,1057
2019-10-27T09:34:13-04:00,1997,3637
2019-10-27T09:44:08-04:00,1997,3637
2019-10-27T09:54:12-04:00,2191,3717
2019-10-27T10:04:21-04:00,2191,3811
2019-10-27T10:14:17-04:00,2191,3792
2019-10-27T10:24:18-04:00,2168,3863
2019-10-27T10:34:12-04:00,2188,3842
2019-10-27T10:44:19-04:00,2122,3969
2019-10-27T10:54:18-04:00,1299,3969
2019-10-27T11:04:18-04:00,1299,3969
2019-10-27T11:14:21-04:00,1278,3994
2019-10-27T11:24:20-04:00,1278,3990
2019-10-27T11:34:05-04:00,1278,3960
2019-10-27T11:44:22-04:00,1276,3892
2019-10-27T11:54:24-04:00,1830,3798
2019-10-27T12:04:17-04:00,2048,3411
2019-10-27T12:14:08-04:00,2169,3651
2019-10-27T12:24:21-04:00,2171,3875
2019-10-27T12:34:16-04:00,2171,3896
2019-10-27T12:44:14-04:00,2171,3899
2019-10-27T12:54:27-04:00,2173,3922
2019-10-27T13:04:12-04:00,2173,3937
2019-10-27T13:14:16-04:00,2187,3967
2019-10-27T13:24:24-04:00,2184,3995
2019-10-27T13:34:18-04:00,2184,3995
2019-10-27T13:44:13-04:00,2173,3998
2019-10-27T13:54:07-04:00,2153,3996
2019-10-27T14:04:18-04:00,2153,3996
2019-10-27T14:14:17-04:00,2153,3907
2019-10-27T14:37:17-04:00,2191,4000
2019-10-27T14:47:16-04:00,2191,3997
2019-10-27T14:57:17-04:00,2191,4032
2019-10-27T15:07:12-04:00,2191,3595
2019-10-27T15:20:49-04:00,2195,3995
2019-10-27T15:30:44-04:00,2195,4041
2019-10-27T15:40:44-04:00,1529,4039
2019-10-27T15:50:44-04:00,1529,4039
2019-10-27T16:00:42-04:00,2189,4037
2019-10-27T16:18:46-04:00,2189,4037
2019-10-27T16:28:46-04:00,2189,3508
2019-10-27T16:38:43-04:00,2192,3848
2019-10-27T16:48:41-04:00,2192,4025
2019-10-27T16:58:46-04:00,2192,4022
2019-10-27T17:08:49-04:00,2192,4020
2019-10-27T17:18:48-04:00,2016,4020
2019-10-27T17:28:40-04:00,2016,4020
2019-10-27T17:38:45-04:00,2016,4020
2019-10-27T17:48:32-04:00,2026,3812
2019-10-27T17:58:42-04:00,2026,3992
2019-10-27T18:08:37-04:00,2096,4000
2019-10-27T18:18:41-04:00,2172,3999
2019-10-27T18:28:52-04:00,1963,3999
2019-10-27T18:38:47-04:00,1963,3922
2019-10-27T18:48:42-04:00,1931,3567
2019-10-27T18:58:45-04:00,1931,3642
2019-10-27T19:08:42-04:00,1537,3989
2019-10-27T19:18:41-04:00,2073,3997
2019-10-27T19:28:39-04:00,2172,3922
2019-10-27T19:38:41-04:00,2172,3922
2019-10-27T19:48:42-04:00,2172,3899
2019-10-27T19:58:46-04:00,1871,3896
2019-10-27T20:08:42-04:00,1572,3234
2019-10-27T20:18:46-04:00,1832,3285
2019-10-27T20:28:38-04:00,1793,3434
2019-10-27T20:38:43-04:00,1964,3908
2019-10-27T20:48:43-04:00,1964,3987
2019-10-27T20:58:45-04:00,1964,3376
2019-10-27T21:08:40-04:00,1964,3226
2019-10-27T21:18:35-04:00,1966,3929
2019-10-27T21:28:38-04:00,2108,3464
2019-10-27T21:38:46-04:00,2096,3898
2019-10-27T21:48:47-04:00,1741,3786
2019-10-27T21:58:43-04:00,1816,3273
2019-10-27T22:08:52-04:00,1862,3446
2019-10-27T22:18:43-04:00,1710,3953
2019-10-27T22:28:45-04:00,1710,3986
2019-10-27T22:38:45-04:00,1809,3986
2019-10-27T22:48:41-04:00,1809,3973
2019-10-27T22:58:54-04:00,1809,3625
2019-10-27T23:08:53-04:00,1809,3482
2019-10-27T23:18:33-04:00,1809,3433
2019-10-27T23:28:34-04:00,1542,3598
2019-10-27T23:38:43-04:00,1704,3396
2019-10-27T23:48:45-04:00,1857,3039
2019-10-27T23:58:51-04:00,1810,3499
2019-10-28T00:08:43-04:00,1928,3488
2019-10-28T00:18:57-04:00,1818,3499
2019-10-28T00:28:40-04:00,1914,3500
2019-10-28T00:38:49-04:00,1914,3500
2019-10-28T00:48:45-04:00,2001,3372
2019-10-28T00:58:33-04:00,1936,3492
2019-10-28T01:08:46-04:00,1936,3496
2019-10-28T01:18:32-04:00,1936,3497
2019-10-28T01:28:38-04:00,1936,3497
2019-10-28T01:38:39-04:00,1936,3375
2019-10-28T01:48:43-04:00,1936,3337
2019-10-28T01:58:39-04:00,1936,3477
2019-10-28T02:08:47-04:00,1936,3485
2019-10-28T02:18:48-04:00,2015,3497
2019-10-28T02:28:43-04:00,2015,3582
2019-10-28T02:38:43-04:00,2015,3509
2019-10-28T02:48:47-04:00,2015,3501
2019-10-28T02:58:48-04:00,2015,3499
2019-10-28T03:08:46-04:00,2015,3462
2019-10-28T03:18:45-04:00,2015,3751
2019-10-28T03:28:47-04:00,2014,3678
2019-10-28T03:38:50-04:00,2014,3678
2019-10-28T03:48:37-04:00,2014,3513
2019-10-28T03:58:50-04:00,2013,3457
2019-10-28T04:08:36-04:00,1407,3457
2019-10-28T04:18:44-04:00,1407,3474
2019-10-28T04:28:54-04:00,1658,3488
2019-10-28T04:38:36-04:00,1658,3490
2019-10-28T04:48:44-04:00,1325,3366
2019-10-28T04:58:40-04:00,1325,3477
2019-10-28T05:08:47-04:00,1325,3497
2019-10-28T05:18:40-04:00,1325,3497
2019-10-28T05:28:33-04:00,1325,3497
2019-10-28T05:38:47-04:00,1325,3497
2019-10-28T05:48:46-04:00,1325,3498
2019-10-28T05:58:40-04:00,1434,3498
2019-10-28T06:08:52-04:00,2040,3498
2019-10-28T06:18:50-04:00,2152,3498
2019-10-28T06:28:47-04:00,1500,3498
2019-10-28T06:38:50-04:00,2059,3497
2019-10-28T06:48:46-04:00,2059,3497
2019-10-28T06:58:46-04:00,2149,3497
2019-10-28T07:08:38-04:00,2154,3497
2019-10-28T07:18:37-04:00,1519,3498
2019-10-28T07:28:52-04:00,1519,3498
2019-10-28T07:38:36-04:00,2032,3498
2019-10-28T07:48:46-04:00,2032,3498
2019-10-28T07:58:44-04:00,2032,3325
2019-10-28T08:08:50-04:00,2172,3455
2019-10-28T08:18:42-04:00,1726,3479
2019-10-28T08:28:38-04:00,1459,3500
2019-10-28T08:38:38-04:00,2160,3406
2019-10-28T08:48:51-04:00,2174,3406
2019-10-28T08:58:47-04:00,2174,3467
2019-10-28T09:08:35-04:00,2174,3302
2019-10-28T09:18:48-04:00,1938,3422
2019-10-28T09:28:38-04:00,1938,3464
2019-10-28T09:38:47-04:00,1890,3377
2019-10-28T12:23:03-04:00,1269,3388
2019-10-28T12:33:05-04:00,1269,3491
2019-10-28T12:43:01-04:00,1269,3480
2019-10-28T12:53:02-04:00,1988,3465
2019-10-28T13:03:11-04:00,1988,3450
2019-10-28T13:13:06-04:00,1951,3457
2019-10-28T13:23:02-04:00,1981,3463
2019-10-28T13:33:02-04:00,1250,3498
2019-10-28T13:43:06-04:00,1250,3500
2019-10-28T13:52:55-04:00,1250,3907
2019-10-28T14:03:05-04:00,1567,3865
2019-10-28T14:13:04-04:00,1303,3890
2019-10-28T14:22:59-04:00,1300,3895
2019-10-28T14:33:09-04:00,1650,3895
2019-10-28T14:43:03-04:00,1622,3894
2019-10-28T14:53:01-04:00,1370,3894
2019-10-28T15:03:10-04:00,1370,3331
2019-10-28T15:13:04-04:00,1370,3740
2019-10-28T15:23:08-04:00,1775,3222
2019-10-28T15:33:11-04:00,1775,3425
2019-10-28T15:43:04-04:00,1953,3876
2019-10-28T15:53:05-04:00,1953,3889
2019-10-28T16:03:01-04:00,1811,3889
2019-10-28T16:13:00-04:00,1811,3887
2019-10-28T16:22:56-04:00,1811,3884
2019-10-28T16:33:03-04:00,1958,3876
2019-10-28T16:42:58-04:00,1958,3875
2019-10-28T16:53:05-04:00,1483,3667
2019-10-28T17:03:03-04:00,1483,3804
2019-10-28T17:13:16-04:00,1752,3834
2019-10-28T17:23:06-04:00,1752,3832
2019-10-28T17:33:02-04:00,1801,3724
2019-10-28T17:43:04-04:00,1801,3827
2019-10-28T17:52:57-04:00,1801,3830
2019-10-28T18:03:03-04:00,1801,3795
2019-10-28T18:13:12-04:00,1395,3795
2019-10-28T18:23:05-04:00,1424,3844
2019-10-28T18:33:00-04:00,1941,3885
2019-10-28T18:43:04-04:00,1954,3821
2019-10-28T18:53:01-04:00,1954,3809
2019-10-28T19:03:03-04:00,1975,3793
2019-10-28T19:13:12-04:00,1975,3792
2019-10-28T19:23:08-04:00,1911,3792
2019-10-28T19:33:01-04:00,1912,3792
2019-10-28T19:43:11-04:00,1912,3792
2019-10-28T19:54:43-04:00,1609,3793
2019-10-28T20:04:35-04:00,1609,3553
2019-10-28T20:14:48-04:00,1609,3746
2019-10-28T20:24:44-04:00,1609,3755
2019-10-28T20:34:39-04:00,1609,3797
2019-10-28T20:44:37-04:00,1670,3795
2019-10-28T20:54:34-04:00,1670,3795
2019-10-28T21:04:35-04:00,1670,3793
2019-10-28T21:14:44-04:00,1697,3795
2019-10-28T21:24:44-04:00,1697,3823
2019-10-28T21:34:33-04:00,1697,3825
2019-10-28T21:44:44-04:00,1615,3833
2019-10-28T21:54:45-04:00,1615,3833
2019-10-28T22:04:38-04:00,1615,3833
2019-10-28T22:14:46-04:00,1927,3799
2019-10-28T22:24:36-04:00,1981,3806
2019-10-28T22:34:33-04:00,1981,3800
2019-10-28T22:44:37-04:00,1981,3800
2019-10-28T22:54:48-04:00,1981,3800
2019-10-28T23:04:35-04:00,1981,3800
2019-10-28T23:14:38-04:00,1981,3800
2019-10-28T23:24:41-04:00,1981,3800
2019-10-28T23:34:44-04:00,1981,3800
2019-10-28T23:44:46-04:00,1979,3799
2019-10-28T23:54:48-04:00,1982,3792
